Iteration,RevenueMultiplier,GrossMarginDelta,OpexMultiplier,DSODelta,RevenueTRY,EBITDATRY,EndingCashTRY,EBITDABelowBudgetFlag,NegativeCashFlag
2583,0.987151,0.019543,0.995483,5.5839,1767801772.09,190646693.53,236445314.11,False,False
2584,0.924164,0.010212,1.003866,2.9677,1655004647.54,109794352.57,195053921.09,True,False
2585,1.024717,-0.051644,0.933683,-3.4746,1835076280.73,141088073.92,247258548.49,True,False
2586,1.052905,0.002356,0.994654,-1.9813,1885554461.89,220656951.46,294131631.15,False,False
2587,0.961911,-0.012677,0.90363,5.79,1722602104.51,179441872.12,228544506.92,False,False
2588,1.019647,-0.015033,0.98611,0.0363,1825996187.11,164996979.11,245866500.04,False,False
2589,0.821447,0.009855,1.073914,1.636,1471056538.37,-37433266.35,101801563.58,True,False
2590,0.961322,-0.002641,0.984201,0.6505,1721546347.59,136534024.94,223624847.55,True,False
2591,0.885508,0.00462,1.080284,5.73,1585777948.85,8649440.41,114836814.72,True,False
2592,0.876013,0.030348,1.004855,-0.7139,1568775404.11,96197687.41,202332520.29,True,False
2593,0.79301,-0.016639,1.007415,8.9906,1420131307.34,-52048517.48,63476437.86,True,False
2594,1.084726,0.013165,1.028641,0.1171,1942540470.03,245416090.74,300109634.37,False,False
2595,1.025145,-0.022267,0.996485,-0.5692,1835842115.26,148859609.05,237937286.02,True,False
2596,1.075905,0.002516,0.949785,3.8287,1926743597.18,275102678.54,300708826.29,False,False
2597,0.945526,0.021669,1.041319,-5.4105,1693259820.15,121180604.17,241352432.6,True,False
2598,0.992724,-0.00457,1.056,-12.2884,1777781486.6,108202913.29,267280236.76,True,False
2599,0.978374,0.014796,1.093968,-0.9404,1752084323.72,101150010.21,207146176.43,True,False
2600,1.095589,0.011856,0.99962,7.2546,1961994041.39,274423533.58,281461855.84,False,False
2601,0.945472,0.011675,0.948646,6.392,1693162692.32,172835404.11,221726691.04,False,False
2602,0.964128,-0.030125,1.021341,-2.3936,1726571624.75,64103775.89,188763233.06,True,False
2603,1.220029,0.013418,1.003443,-0.1463,2184843568.93,390256955.93,400100354.19,False,False
2604,0.9492,-0.03005,1.053329,0.2756,1699838924.57,27839447.69,151497370.81,True,False
2605,0.924846,0.004625,0.945568,3.8839,1656225218.4,144342353.97,214379045.36,True,False
2606,0.923715,-0.003254,0.991116,-6.1129,1654200664.88,96546273.32,227205410.75,True,False
2607,0.990813,0.007265,0.894231,3.1878,1774360326.24,247285550.89,286507299.72,False,False
2608,0.935861,-0.00391,1.006733,-5.5819,1675950798.76,94802261.33,223945491.95,True,False
2609,0.918004,-0.025506,0.957683,2.9482,1643973260.74,79587579.0,174690839.68,True,False
2610,0.902566,-0.006896,0.99765,-1.0523,1616325415.39,66805388.04,183937261.1,True,False
2611,0.928,-0.008638,1.026617,-4.5953,1661873904.32,65161092.71,199082096.09,True,False
2612,1.002909,0.020246,1.02752,-1.656,1796021002.93,182996644.4,266436083.85,False,False
2613,1.082816,-0.010676,0.953113,-0.0789,1939119776.72,253341441.48,306541431.39,False,False
2614,1.019674,-0.002243,1.005684,2.7315,1826044988.2,173880582.02,238423397.71,False,False
2615,0.970516,0.00558,1.027293,-1.8412,1738011174.99,127187069.34,229104257.45,True,False
2616,0.968233,-0.030028,1.069176,1.2196,1733923483.71,32341495.84,150048526.33,True,False
2617,0.92879,-0.002909,1.06641,0.3872,1663288652.48,45925289.52,163314735.29,True,False
2618,1.023372,0.000138,0.943861,1.7436,1832667086.85,227357323.08,279698447.44,False,False
2619,1.045928,-0.015122,0.974525,-8.1053,1873060457.14,196483584.86,309052360.69,False,False
2620,0.819403,-0.0183,1.063495,-6.1832,1467396486.95,-72917706.77,109123991.13,True,False
2621,1.03429,0.014375,1.087149,-1.9981,1852218455.38,157500209.78,251089599.5,True,False
2622,1.077271,-0.018152,0.972387,3.2369,1929189818.97,219735808.92,266161921.8,False,False
2623,1.038154,-0.000969,0.901956,-2.979,1859139254.01,269710601.23,332426978.82,False,False
2624,1.060413,0.03077,0.947924,-0.087,1899000160.31,316045484.08,349213481.16,False,False
2625,1.054307,0.00227,0.975547,-7.663,1888065111.04,235919508.9,333914325.5,False,False
2626,1.016841,0.009138,1.015705,0.0094,1820970590.23,184631937.61,259352710.62,False,False
2627,0.889469,0.00571,1.013028,-3.5182,1592871613.15,63807768.68,192592543.78,True,False
2628,0.964702,0.005148,1.059733,6.8487,1727600408.68,97099616.21,167461569.65,True,False
2629,0.880311,0.008195,0.975927,-11.5574,1576472162.2,86819005.57,242804622.19,True,False
2630,1.151242,-0.017089,1.046497,2.1309,2061658524.62,231578622.68,279287278.22,False,False
2631,1.083035,0.00204,0.968083,5.3425,1939512984.95,267114113.25,287098681.2,False,False
2632,1.111213,0.009426,0.973384,5.3723,1989973265.82,303485953.06,310930582.5,False,False
2633,0.957943,0.012865,1.025756,7.6071,1715496590.49,129320794.38,186034910.12,True,False
2634,1.040346,0.012176,1.059058,-0.1599,1863063397.01,179840384.46,256957697.41,False,False
2635,0.933758,0.00829,0.977833,-3.5457,1672184963.33,134716342.61,241701177.49,True,False
2636,0.975604,0.014302,1.002957,8.018,1747123887.67,165102821.19,207740703.64,False,False
2637,0.948947,-0.011004,0.947061,-0.7501,1699385586.33,138686469.13,231649217.95,True,False
2638,1.103249,0.020793,1.029118,1.4751,1975711053.13,277329914.59,314449404.73,False,False
2639,1.070295,0.003123,1.019443,-7.5635,1916697238.16,219580140.48,322881890.11,False,False
2640,0.764429,0.023029,0.994002,-2.7122,1368948740.87,-12823563.88,135302211.21,True,False
2641,1.038183,-0.014571,1.038149,-8.323,1859190791.16,143593493.14,273888354.9,True,False
2642,0.952635,-0.020483,0.991226,3.3503,1705989728.12,93073358.27,181480574.41,True,False
2643,1.105826,-0.045133,1.008409,-2.1568,1980326585.07,164540583.98,257439157.59,False,False
2644,1.017043,-0.018049,0.984499,1.457,1821333177.79,158409527.11,234297981.32,True,False
2645,0.890022,-0.003092,0.978712,2.6753,1593861698.59,75697594.65,173642059.93,True,False
2646,0.912532,-0.001639,0.995367,4.2586,1634173626.63,85982455.11,173251341.9,True,False
2647,0.912546,-0.020548,0.952368,-0.5704,1634198224.52,86937151.57,195520884.91,True,False
2648,1.007997,0.017604,1.008163,-3.6889,1805133511.26,197350039.17,286291436.58,False,False
2649,1.012856,0.002869,1.015901,-0.0697,1813834989.75,169444620.42,249418793.8,False,False
2650,1.07038,-0.000146,0.996188,8.5417,1916848964.52,230611402.9,245807663.63,False,False
2651,0.963193,0.009292,0.993459,1.8719,1724896980.45,151945560.05,228326609.2,True,False
2652,0.999246,-0.004515,1.032746,1.1324,1789462507.4,131370168.02,217630121.58,True,False
2653,1.046576,-0.008818,1.093562,9.3448,1874221287.63,120716447.88,167952825.91,True,False
2654,1.074034,0.006465,0.944583,-0.3903,1923393232.74,284849894.04,329604743.99,False,False
2655,1.02461,0.019278,1.000201,4.3869,1834883396.42,221874709.76,262671332.11,False,False
2656,1.041048,0.000998,1.043801,1.9105,1864321636.21,170951112.39,240338218.48,False,False
2657,1.061731,-0.033582,0.954353,2.0348,1901360137.03,190195126.87,252582748.82,False,False
2658,1.013805,-0.014751,0.998148,1.8574,1815534413.05,151464724.25,227607311.04,True,False
2659,1.029741,0.016256,1.000553,0.3315,1844072955.99,220863058.08,282361873.96,False,False
2660,1.054427,-0.015146,1.006678,1.4588,1888280531.85,180088129.98,248763154.93,False,False
2661,1.044288,0.0349,0.991004,-3.3001,1870124415.24,276387976.54,338702104.5,False,False
2662,1.013984,-0.034121,0.989895,0.5511,1815854845.67,122559539.12,214448881.26,True,False
2663,0.856606,0.004355,0.990527,3.9391,1534020307.46,48318130.54,150150991.82,True,False
2664,0.97898,-0.010325,0.931657,5.9324,1753168824.9,177868673.58,226305983.31,False,False
2665,0.980881,0.013889,1.031182,4.5624,1756573088.79,148384904.16,212795007.4,True,False
2666,0.908138,0.002695,1.104118,2.6113,1626305414.05,8534215.8,128018236.01,True,False
2667,1.06502,0.010382,0.943454,-3.4365,1907250539.81,284894194.96,345534624.35,False,False
2668,1.002731,-0.01303,0.989317,5.5184,1795703531.96,151366506.23,209629868.13,True,False
2669,0.980166,-0.01813,0.963896,4.4209,1755293519.31,141346805.01,208705525.06,True,False
2670,0.977944,-0.016582,1.0066,-0.1923,1751314622.26,110495721.78,209909679.59,True,False
2671,0.984047,0.000649,1.037805,2.8591,1762242827.17,123092846.62,203748993.99,True,False
2672,1.052783,-0.005025,1.033754,0.2013,1885336067.99,177676202.69,253630024.47,False,False
2673,1.006385,0.018471,0.957989,-6.0768,1802246145.49,234559147.81,323355188.63,False,False
2674,0.976852,0.004299,1.023089,1.7882,1749359146.09,133856686.05,216301868.58,True,False
2675,0.953972,-0.016232,0.972162,4.3152,1708384953.98,115615245.96,192270792.5,True,False
2676,0.862573,0.009374,0.959576,6.1722,1544706136.03,84437251.14,165146257.45,True,False
2677,1.015915,0.028428,1.028489,-1.0239,1819313827.12,209405891.38,281349499.15,False,False
2678,0.96399,-0.004496,0.949447,8.2011,1726324896.94,161470609.92,204861457.19,False,False
2679,0.97636,0.009504,0.958913,-5.0618,1748477800.09,190033608.64,287320350.1,False,False
2680,1.02152,0.016599,0.955385,-5.4141,1829350899.42,247260147.04,329121854.02,False,False
2681,0.999361,0.025,1.063448,-6.1132,1789668387.69,161559260.59,273684554.94,False,False
2682,1.049634,0.012115,0.946205,-1.9675,1879698041.33,271907234.28,328879146.9,False,False
2683,0.998599,-0.004216,0.929369,5.2889,1788303965.08,207879961.17,249295442.69,False,False
2684,0.986349,-0.014815,0.947374,-10.5625,1766366496.04,164830630.56,297050555.71,False,False
2685,1.111103,0.019309,0.993289,1.9653,1989777112.69,308310592.84,332787535.19,False,False
2686,0.986718,0.010895,0.995779,-7.2189,1767026661.83,174740350.04,287621408.79,False,False
2687,1.08429,-0.023153,1.073831,-1.5434,1941759540.38,141024379.17,237957021.7,True,False
2688,1.012788,-0.002532,1.110641,7.2505,1813712492.42,89426777.62,158631989.83,True,False
2689,0.954129,-0.00343,1.024117,2.1404,1708665779.17,99152252.1,191253824.62,True,False
2690,1.109156,-0.007176,0.97387,-3.7726,1986289186.05,268253781.7,336792475.73,False,False
2691,1.015294,0.006727,0.967935,-0.0158,1818201289.12,214197020.2,279582638.6,False,False
2692,1.197588,0.001048,1.047419,4.0721,2144655257.4,310313847.82,320936875.69,False,False
2693,1.090902,0.018662,0.979532,6.1453,1953599892.06,298254232.63,303771269.12,False,False
2694,0.923005,0.01327,0.980685,-3.8982,1652927915.66,130944928.62,240545748.13,True,False
2695,0.926541,-0.036828,0.987267,1.0719,1659260448.0,46229662.42,160413162.4,True,False
2696,1.037826,0.016568,1.047224,4.0269,1858551182.14,194432312.34,245558986.41,False,False
2697,1.010459,0.03184,0.976066,-3.7279,1809542914.26,249186283.51,321778236.69,False,False
2698,0.92734,-0.004936,0.922758,-2.9802,1660691695.1,147633500.41,247799905.95,True,False
2699,0.971018,-0.023337,0.951132,-2.6923,1738910653.4,133763275.07,237635280.2,True,False
2700,1.02797,0.029076,0.979209,1.4203,1840900411.22,258614036.43,302543969.24,False,False
2701,1.102228,-0.0065,0.929167,6.3561,1973883315.72,296512616.16,301105350.41,False,False
2702,1.030049,-0.015328,1.073281,-3.323,1844624757.84,109032847.35,224786095.19,True,False
2703,1.07153,-0.013141,0.960898,10.3266,1918909039.43,232849996.39,237898010.26,False,False
2704,0.923663,0.001369,1.020404,-8.261,1654107227.69,82457832.49,227358446.01,True,False
2705,0.859149,0.012452,1.062838,-12.7957,1538573610.99,9546921.82,194278986.09,True,False
2706,0.943906,0.010344,0.946986,-0.589,1690359169.22,170365448.11,252426324.45,False,False
2707,1.058984,0.006241,0.960495,-6.0696,1896441811.52,258847775.81,341402189.59,False,False
2708,0.885002,0.01456,1.06382,-0.3769,1584872434.23,36133343.96,160057029.61,True,False
2709,1.097612,-0.009828,0.999793,0.729,1965617009.73,233548079.8,288736926.28,False,False
2710,1.086792,0.02037,0.952505,-1.4019,1946240270.68,317738406.12,357387080.78,False,False
2711,1.04727,-0.007484,0.966282,2.3536,1875464031.43,218090145.57,270057679.08,False,False
2712,0.902824,-0.013546,1.062069,-3.7727,1616788795.64,8580147.15,156395604.29,True,False
2713,1.199331,-0.019354,0.996161,7.4266,2147776927.74,306033734.35,298252410.06,False,False
2714,0.995926,0.01565,1.023508,-1.2162,1783515632.3,171198166.37,256207590.81,False,False
2715,1.190092,-0.02496,1.049224,5.6503,2131231592.75,246751924.46,268649219.21,False,False
2716,0.994063,-0.001095,1.008032,2.8124,1780179679.75,151112052.14,222889271.49,True,False
2717,1.038764,-0.0105,1.002522,5.146,1860231519.45,178060444.56,228704502.19,False,False
2718,0.981697,0.026223,0.905332,-6.0717,1758035565.36,264024954.81,342631616.06,False,False
2719,1.101146,0.019576,1.067854,0.5665,1971945263.19,244265295.02,296889511.62,False,False
2720,0.960026,0.006664,0.989819,-0.9341,1719226023.68,147204258.34,238348421.84,True,False
2721,1.042659,0.01671,1.006345,-8.5852,1867206964.53,229487775.35,333820255.61,False,False
2722,1.011356,0.007987,1.042204,-6.2098,1811147830.68,157870269.24,272015230.86,True,False
2723,1.096929,-0.014062,0.942226,-1.4213,1964393399.8,267253663.91,323231479.55,False,False
2724,1.033081,-0.025272,1.058237,-3.4146,1850054681.21,104436736.71,222174316.33,True,False
2725,1.149923,-0.004493,0.979552,5.2236,2059295606.66,305938427.27,312417096.61,False,False
2726,1.006403,0.013007,0.973925,0.1407,1802278730.01,212927674.89,277946068.3,False,False
2727,1.109034,-0.019252,0.943034,-6.8604,1986071539.22,266996410.93,352737125.05,False,False
2728,1.074463,0.004746,0.955263,-0.1264,1924160989.77,274024924.4,320853271.66,False,False
2729,1.018983,-0.018317,0.967015,-0.9784,1824807538.75,172562168.99,256083851.51,False,False
2730,1.085316,0.043759,0.939544,-8.353,1943597261.33,371406106.46,430884974.58,False,False
2731,0.97765,0.023451,1.022589,4.949,1750787159.47,168486312.17,224681630.87,False,False
2732,1.262218,-0.002592,0.992363,-4.7245,2260396046.86,401463476.12,436103102.17,False,False
2733,0.985901,-0.008291,0.941706,1.5684,1765563091.68,180152991.9,248767291.73,False,False
2734,1.039967,0.018498,1.012981,0.0244,1862384871.99,225384741.3,286987012.99,False,False
2735,0.924801,-0.020326,1.007266,0.1037,1656144072.05,57289202.36,172336203.87,True,False
2736,1.063199,-0.007765,1.000268,-10.5096,1903989616.81,206587396.65,329151645.54,False,False
2737,0.989121,-0.010935,1.036534,-0.4081,1771329922.91,108112952.23,209347359.55,True,False
2738,1.094112,-0.007578,1.0879,0.5746,1959348985.79,169603251.54,246095677.05,False,False
2739,1.176284,-0.01018,1.02892,-0.0822,2106504187.63,281044090.87,325434243.33,False,False
2740,1.145582,-0.01868,1.037211,-0.4231,2051522524.09,230241678.34,292792235.05,False,False
2741,1.005672,0.018331,0.992167,-4.721,1800969142.14,208327804.67,298807016.2,False,False
2742,1.083394,0.02446,1.062738,-0.8753,1940155263.43,240843629.57,302276034.11,False,False
2743,0.99558,-0.011709,1.042458,-2.2039,1782897628.23,108064106.62,218098938.2,True,False
2744,1.074564,-0.012885,1.01837,-5.2793,1924342990.01,193456651.09,293233723.23,False,False
2745,1.057218,0.015522,1.034965,-6.403,1893278354.55,219653746.96,316427176.27,False,False
2746,1.103458,0.011011,0.955559,-2.362,1976086501.64,312671616.58,359254126.41,False,False
2747,1.01705,0.010037,0.952216,-3.1403,1821344720.23,233475934.83,308283692.66,False,False
2748,1.032273,0.035925,1.041755,-8.0411,1848606207.72,229076017.47,330347164.92,False,False
2749,0.991831,-0.018367,0.984859,6.6675,1776183869.48,135579515.14,193598431.16,True,False
2750,1.050536,0.026042,0.942059,4.5628,1881312905.29,302012058.56,315699985.48,False,False
2751,0.88458,0.007539,1.050948,-1.2159,1584115868.24,34149153.75,162348317.54,True,False
2752,1.006548,0.01665,1.00137,4.4932,1802538161.43,199304390.47,247187547.72,False,False
2753,0.991095,-0.017484,0.916347,0.2026,1774864872.84,187239250.31,260187580.63,False,False
2754,0.947448,0.028561,1.068963,3.8733,1696701617.97,114216729.51,193512133.07,True,False
2755,1.067275,0.023251,1.066157,0.5948,1911288354.6,220707793.56,280816650.48,False,False
2756,0.949281,0.028817,0.999093,3.5535,1699984720.89,168145890.5,231638690.82,False,False
2757,0.860338,-0.020594,1.025254,2.067,1540704263.22,-12431170.73,116671844.71,True,False
2758,0.949929,0.017402,0.961216,-2.232,1701144638.71,177395554.01,264881668.16,False,False
2759,0.957051,0.005854,0.946373,-5.092,1713898106.43,175261641.87,276937744.01,False,False
2760,0.929786,0.028456,1.029198,-2.5891,1665071481.87,126602661.11,231750926.24,True,False
2761,1.03881,0.009855,0.916314,4.3518,1860314356.73,279807236.39,301938664.45,False,False
2762,1.019654,-0.00605,0.97416,-8.4846,1826009298.74,190255117.87,305669941.71,False,False
2763,1.090261,0.003745,0.988027,1.6126,1952452956.55,262238220.37,303545969.66,False,False
2764,0.969618,-0.018465,1.014208,-2.7183,1736403799.44,94304756.63,210908644.31,True,False
2765,0.981429,0.008521,0.998378,-0.8902,1757554753.6,163753026.16,249488484.89,False,False
2766,0.946432,-0.010804,0.940672,4.5253,1694881208.66,141529780.12,209077019.96,True,False
2767,0.992628,-0.02072,1.014988,-3.2619,1777610202.4,109779088.2,224385797.34,True,False
2768,0.933702,0.021921,1.004936,-8.7298,1672084869.65,137386114.23,267264012.25,True,False
2769,1.099711,-0.041044,1.028875,-1.5055,1969376163.72,152397803.03,245603158.31,True,False
2770,0.9933,-0.018412,1.022842,-2.5866,1778814376.3,108652217.45,220339261.23,True,False
2771,0.97535,-0.015941,0.960847,0.4783,1746668663.31,143226311.89,228954997.07,True,False
2772,1.045813,-0.002155,1.066371,-2.5698,1872854668.42,152652940.51,250840044.29,True,False
2773,1.090826,-0.004315,1.007635,0.084,1953464154.86,232487789.92,291491822.28,False,False
2774,0.90906,-0.00478,0.988556,-3.8371,1627955250.95,82780978.0,207254845.08,True,False
2775,0.857488,0.009938,0.953806,4.7114,1535599594.81,84889866.15,171753713.73,True,False
2776,0.975943,-0.00642,0.977112,2.3712,1747731380.46,148340647.93,223367602.26,True,False
2777,0.986867,-0.005494,1.003345,10.3994,1767292623.43,140310377.4,178907980.09,True,False
2778,1.020873,0.014515,0.984836,-3.4265,1828192379.53,221035785.86,301316694.09,False,False
2779,0.939582,0.020345,1.005591,-4.955,1682614521.22,139801205.37,251756643.52,True,False
2780,1.018564,-0.020467,1.007777,-1.2459,1824057555.56,138088329.57,233976152.66,True,False
2781,0.918793,-0.00501,1.058824,10.794,1645386223.09,39090804.42,111773160.93,True,False
2782,1.045486,0.035067,0.975704,1.2505,1872268333.75,289189282.05,324084195.35,False,False
2783,1.11556,0.01218,1.08029,-5.2188,1997758870.7,233828876.03,321417624.2,False,False
